date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-05,2.431124865726631,1.310551027820779,3.548588988493403,41273568614
2025-03-06,2.4319579860258416,1.2455147222827874,3.511028092713516,41273568614
2025-03-07,2.4327911063250522,1.3236188490490386,3.6417502065799927,41273568614
2025-03-08,2.433624226624263,1.2183574185788981,3.6156939927922145,41273568614
2025-03-09,2.4344573469234736,1.2930133340602445,3.5511504465943595,41273568614
2025-03-10,2.4352904672226847,1.2982108855297596,3.544863686718877,41273568614
2025-03-11,2.4361235875218954,1.292400658539456,3.562885982703917,41273568614
2025-03-12,2.436956707821106,1.312006025714446,3.608354999354606,41273568614
2025-03-13,2.4377898281203167,1.2804359903306866,3.58904740785772,41273568614
2025-03-14,2.438622948419528,1.3179591160145065,3.599089197011112,41273568614
2025-03-15,2.4394560687187385,1.2396662884890335,3.5552007731519124,41273568614
2025-03-16,2.4402891890179492,1.335502613228581,3.6249792508469794,41273568614
2025-03-17,2.44112230931716,1.3216666646772328,3.5657534921584118,41273568614
2025-03-18,2.4419554296163706,1.3022939132480307,3.674439963108864,41273568614
2025-03-19,2.4427885499155817,1.3577475603233096,3.553994834027232,41273568614
2025-03-20,2.4436216702147924,1.3065258355010387,3.642229778181573,41273568614
2025-03-21,2.444454790514003,1.19968489769225,3.5699372338736963,41273568614
2025-03-22,2.4452879108132137,1.2658962577808186,3.5897028723124844,41273568614
2025-03-23,2.446121031112425,1.319941381259299,3.6892356336904704,41273568614
2025-03-24,2.4469541514116355,1.2768491084455427,3.6578873606685165,41273568614
2025-02-25,7.285710583665994,7.285710582511504,7.2857105847767825,41276985638
2025-02-26,7.571424869399289,7.5714248682839465,7.571424870685905,41276985638
2025-02-27,7.857139155132588,7.857139153889901,7.857139156440842,41276985638
2025-02-28,8.142853440865887,8.142853439545075,8.142853442076552,41276985638
2025-03-01,8.428567726599185,8.428567725286808,8.42856772797568,41276985638
2025-03-02,8.714282012332482,8.714282010691287,8.714282014036682,41276985638
2025-03-03,8.999996298065781,8.999996296448654,8.999996299945861,41276985638
2025-03-04,9.28571058379908,9.28571058198545,9.28571058604699,41276985638
2025-03-05,9.571424869532377,9.571424867350256,9.571424872750722,41276985638
2025-03-06,9.857139155265676,9.857139152381086,9.857139159266103,41276985638
2025-03-07,10.142853440998975,10.142853437839772,10.14285344597367,41276985638
2025-03-08,10.428567726732274,10.428567722278546,10.428567732939758,41276985638
2025-03-09,10.714282012465569,10.714282007259012,10.714282019848747,41276985638
2025-03-10,10.999996298198868,10.999996291083308,10.99999630643126,41276985638
2025-03-11,11.285710583932167,11.28571057581309,11.28571059358644,41276985638
2025-03-12,11.571424869665462,11.57142486030521,11.571424880849376,41276985638
2025-03-13,11.85713915539876,11.857139144437722,11.857139168021302,41276985638
2025-03-14,12.14285344113206,12.142853428679928,12.14285345513843,41276985638
2025-03-15,12.428567726865358,12.428567713655623,12.428567742638464,41276985638
2025-03-16,12.714282012598657,12.714281997249639,12.714282030633814,41276985638
2025-03-17,12.999996298331956,12.999996282060621,12.999996317731867,41276985638
2025-03-18,13.285710584065251,13.285710566120565,13.285710604788534,41276985638
2025-03-19,13.571424869798554,13.5714248498999,13.571424892622062,41276985638
2025-03-20,13.857139155531849,13.857139133976853,13.85713917969005,41276985638
2025-03-21,14.142853441265148,14.142853417977243,14.142853467229754,41276985638
2025-03-22,14.428567726998448,14.428567702238903,14.428567754600166,41276985638
2025-03-23,14.714282012731744,14.71428198518541,14.714282042020479,41276985638
2025-03-24,14.999996298465046,14.999996268379247,14.999996329929957,41276985638
2025-02-18,109.90443163035172,102.96385771640742,116.31356575945212,41491392694
2025-02-19,110.43952772561039,103.62585213172983,117.24120948362878,41491392694
2025-02-20,110.97462382086908,103.83815271379959,117.32285513413072,41491392694
2025-02-21,111.50971991612775,104.41718640189677,117.88071950073244,41491392694
2025-02-22,112.04481601138644,105.43225599793887,118.85818402705031,41491392694
2025-02-23,112.57991210664511,106.10335715750954,119.0312359265801,41491392694
2025-02-24,113.1150082019038,106.8778888878039,120.32330384767667,41491392694
2025-02-25,113.6501042971625,107.3089999413234,120.64258153120943,41491392694
2025-02-26,114.18520039242117,107.1694297886882,120.9437532503497,41491392694
2025-02-27,114.72029648767983,108.0715840430634,121.68813337295354,41491392694
2025-02-28,115.25539258293853,108.48765679830204,121.66400691786576,41491392694
2025-03-01,115.79048867819719,109.02002881499868,122.371214349106,41491392694
2025-03-02,116.32558477345589,109.78292819610672,122.59665739915701,41491392694
2025-03-03,116.86068086871455,110.40217366607204,123.70842149624906,41491392694
2025-03-04,117.39577696397322,110.58013048677523,123.94971218263613,41491392694
2025-03-05,117.93087305923191,111.50306829957225,124.68788121185732,41491392694
2025-03-06,118.46596915449058,111.29468916773291,125.53183310010057,41491392694
2025-03-07,119.00106524974927,112.22664055067412,125.58569082052752,41491392694
2025-03-08,119.53616134500794,112.95554384982124,126.35171250930821,41491392694
2025-03-09,120.07125744026666,113.32359801749746,126.66581722642978,41491392694
2025-03-10,120.60635353552533,114.01151159739995,127.38957800050513,41491392694
2025-03-11,121.141449630784,114.07931152384121,127.99287444685515,41491392694
2025-03-12,121.67654572604266,115.19965288848844,128.78097509530144,41491392694
2025-03-13,122.21164182130136,115.18209871189177,129.07426430614785,41491392694
2025-03-14,122.74673791656005,116.05680680413889,129.15747765076316,41491392694
2025-03-15,123.28183401181872,116.4931239716289,129.77869793473405,41491392694
2025-03-16,123.81693010707738,117.27515322399181,130.49246853911146,41491392694
2025-03-17,124.35202620233605,117.64556684354362,131.16846203916896,41491392694
2025-03-04,8.358171747132381,6.5029055321358165,10.172336689118366,41491392968
2025-03-05,8.3718967483678,6.4757503469351265,10.316651568233677,41491392968
2025-03-06,8.385621749603217,6.687165623101845,10.242911607696115,41491392968
2025-03-07,8.399346750838635,6.631160757989454,10.256417513025282,41491392968
2025-03-08,8.413071752074053,6.5565259232811295,10.276314258340149,41491392968
2025-03-09,8.426796753309475,6.49658552470783,10.218477669647614,41491392968
2025-03-10,8.440521754544893,6.4613696623687975,10.292094973487359,41491392968
2025-03-11,8.45424675578031,6.64440611146313,10.347382625115802,41491392968
2025-03-12,8.467971757015729,6.649773177014883,10.396759669907789,41491392968
2025-03-13,8.481696758251147,6.73542393180865,10.416318625405863,41491392968
2025-03-14,8.495421759486565,6.668769364541921,10.342743296062027,41491392968
2025-03-15,8.509146760721986,6.640304414917287,10.341804962592986,41491392968
2025-03-16,8.522871761957404,6.790300490260133,10.389986143895717,41491392968
2025-03-17,8.536596763192822,6.571810193794145,10.314041002439623,41491392968
2025-03-18,8.55032176442824,6.806689378635552,10.247126767792382,41491392968
2025-03-19,8.564046765663658,6.638979099258815,10.322566264041726,41491392968
2025-03-20,8.577771766899076,6.798554914227808,10.47397596046366,41491392968
2025-03-21,8.591496768134498,6.593133497016512,10.47861360017211,41491392968
2025-03-22,8.605221769369916,6.782775528646993,10.495751157927845,41491392968
2025-03-23,8.618946770605334,6.652225812226045,10.617724638914941,41491392968
2025-03-24,8.632671771840752,6.813295919533109,10.50072577942481,41491392968
2025-03-25,8.646396773076173,6.744865416223893,10.600861673289728,41491392968
2025-03-26,8.660121774311591,6.874738517685976,10.451502595250059,41491392968
2025-03-27,8.673846775547009,6.900623686884873,10.517756069918876,41491392968
2025-03-28,8.687571776782427,6.902817929640445,10.677187665622954,41491392968
2025-03-29,8.701296778017845,6.952360761976607,10.517727124264008,41491392968
2025-03-30,8.715021779253265,6.862013443205566,10.531661650143445,41491392968
2025-03-31,8.728746780488683,6.9256353907184725,10.635577846918185,41491392968
2025-03-04,37.338737913417454,34.70855387066068,40.32490018367425,41491393273
2025-03-05,37.50393532418181,34.56608655734712,40.20921815109463,41491393273
2025-03-06,37.66913273494616,35.0011074499849,40.293238602094746,41491393273
2025-03-07,37.834330145710524,35.08819559129014,40.63744347165289,41491393273
2025-03-08,37.999527556474874,35.15858410026381,40.76678506352348,41491393273
2025-03-09,38.16472496723922,35.147110140123466,41.028198240863745,41491393273
2025-03-10,38.32992237800358,35.79004938160724,41.28288115914211,41491393273
2025-03-11,38.495119788767944,35.537145143801915,41.08685509438761,41491393273
2025-03-12,38.66031719953229,35.73014323838572,41.40224069539275,41491393273
2025-03-13,38.82551461029665,36.320771697090606,41.54810210787485,41491393273
2025-03-14,38.990712021061,36.169770356667556,41.65611251658369,41491393273
2025-03-15,39.15590943182536,36.35371481807672,41.65762190849708,41491393273
2025-03-16,39.3211068425897,36.657306294503094,42.17938479245186,41491393273
2025-03-17,39.48630425335407,36.8380150744281,42.34219432206541,41491393273
2025-03-18,39.65150166411843,37.07349360135251,42.50274925084697,41491393273
2025-03-19,39.81669907488277,36.98687520952489,42.46558967990632,41491393273
2025-03-20,39.98189648564714,37.09934927511484,42.72483400015414,41491393273
2025-03-21,40.147093896411484,37.53255131336848,43.01375887849534,41491393273
2025-03-22,40.31229130717584,37.53744443642527,43.104069422429404,41491393273
2025-03-23,40.4774887179402,37.61081707131436,43.266492684646636,41491393273
2025-03-24,40.642686128704554,37.62337734611655,43.293223740842,41491393273
2025-03-25,40.807883539468904,37.99366339714594,43.63585867255706,41491393273
2025-03-26,40.97308095023327,38.18694313793767,43.876856712859635,41491393273
2025-03-27,41.13827836099762,38.344132245960736,43.72936889321225,41491393273
2025-03-28,41.30347577176197,38.49128763841626,43.94324857551746,41491393273
2025-03-29,41.46867318252632,38.844727297250934,44.348131731501,41491393273
2025-03-30,41.63387059329068,38.81673912300529,44.42190959385608,41491393273
2025-03-31,41.79906800405503,39.08960998712727,44.757411551678445,41491393273
2025-02-25,10.68480374568243,9.050911169220448,12.261653158742197,41491394123
2025-02-26,10.719832394706614,9.047458821400147,12.287875040971686,41491394123
2025-02-27,10.754861043730797,9.219039872080353,12.307719413840575,41491394123
2025-02-28,10.789889692754981,9.135122066383518,12.385097195829413,41491394123
2025-03-01,10.824918341779163,9.208630024954239,12.377938455085754,41491394123
2025-03-02,10.859946990803348,9.411684409587258,12.40321263422989,41491394123
2025-03-03,10.89497563982753,9.245220713671227,12.396620739799102,41491394123
2025-03-04,10.930004288851714,9.370599293392202,12.477424903798914,41491394123
2025-03-05,10.965032937875897,9.337906071240303,12.524743018019134,41491394123
2025-03-06,11.000061586900081,9.37031091472274,12.599270007162312,41491394123
2025-03-07,11.035090235924265,9.433258193212575,12.53314081054999,41491394123
2025-03-08,11.070118884948446,9.410987986918988,12.67342783073158,41491394123
2025-03-09,11.10514753397263,9.502443346366656,12.763099841863058,41491394123
2025-03-10,11.140176182996814,9.56716365406876,12.66148575623271,41491394123
2025-03-11,11.175204832020999,9.549467523310037,12.771162828548313,41491394123
2025-03-12,11.210233481045183,9.636853812088555,12.820521003130136,41491394123
